index,typeID,size,attribute,minValue,maxValue,defaultValue,name
430,0,1,34,0,6,0,g_cfg_debug.stick_calibrate_state
431,0,1,33,0,127,0,g_cfg_debug.imu_cali_state[0][1]
432,0,1,33,0,127,0,g_cfg_debug.imu_cali_state[1][1]
433,0,1,33,0,127,0,g_cfg_debug.imu_cali_state[2][1]
434,0,1,38,0,127,0,g_cfg_debug.req_compass_start_cali[0]
435,0,1,38,0,127,0,g_cfg_debug.req_compass_start_cali[1]
436,0,1,38,0,127,0,g_cfg_debug.req_compass_start_cali[2]
437,0,1,37,0,127,0,g_cfg_debug.req_compass_exit_cali[0]
438,0,1,37,0,127,0,g_cfg_debug.req_compass_exit_cali[1]
439,0,1,37,0,127,0,g_cfg_debug.req_compass_exit_cali[2]
440,0,1,30,0,255,15,g_cfg_debug.simulator_gps_svn
441,1,2,31,0,65535,255,g_cfg_debug.simulator_mvo_flag
442,8,4,31,0,999.900024,0.6,g_cfg_debug.simulator_gps_hdop
443,8,4,31,0,999.900024,1,g_cfg_debug.simulator_gps_pdop
444,0,1,29,0,1,1,g_cfg_debug.sim_ideal_sensor
445,8,4,40,-999.900024,999.900024,0,g_cfg_debug.sim_rtk_gps_horiz_offset[0]
446,8,4,40,-999.900024,999.900024,0,g_cfg_debug.sim_rtk_gps_horiz_offset[1]
447,8,4,36,-999.900024,999.900024,0,g_cfg_debug.sim_rtk_gps_vert_offset
448,0,1,28,0,1,0,g_cfg_debug.sim_wall_enable
449,8,4,32,-1000,1000,30,g_cfg_debug.sim_wall_pillarA[0]
450,8,4,32,-1000,1000,-5,g_cfg_debug.sim_wall_pillarA[1]
451,8,4,32,-1000,1000,30,g_cfg_debug.sim_wall_pillarB[0]
452,8,4,32,-1000,1000,5,g_cfg_debug.sim_wall_pillarB[1]
453,8,4,28,-1000,1000,60,g_cfg_debug.sim_wall_height
454,0,1,34,0,1,1,g_cfg_debug.simulator_check_motor
455,0,1,42,0,1,0,g_cfg_debug.simulator_gyro_acc_use_filter
456,0,1,34,0,1,0,g_cfg_debug.simulator_recover_fdi
457,0,1,28,0,1,1,g_cfg_debug.force_flash_led
458,0,1,30,0,1,1,g_config.followme.enable_mode
459,0,1,31,0,1,0,g_config.followme.auto_recover
460,0,1,42,0,1,1,g_config.followme.enable_change_homepoint
461,0,1,36,0,1,0,g_config.followme.auto_gimbal_pitch
462,0,1,34,0,5,5,g_config.followme.enter_gps_level
463,8,4,35,0,15,0.81,g_config.followme.p_horiz_vel_ctrl
464,8,4,33,0,15,2.8,g_config.followme.slop_horiz_vel
465,0,1,33,0,1,0,g_config.followme.follow_me_wait
466,0,1,40,0,1,0,g_config.followme.follow_me_with_rc_cmd
467,0,1,32,0,1,0,g_config.followme.test_yaw_mode
468,8,4,37,-10,0,-1,g_config.landing.auto_landing_vel_L1
469,8,4,37,-10,0,-3,g_config.landing.auto_landing_vel_L2
470,8,4,41,0,10,0.7,g_config.landing.smart_landing_height_L1
471,8,4,41,0,10,2,g_config.landing.smart_landing_height_L2
472,8,4,35,-10,0,-0.3,g_config.landing.smart_landing_vel
473,0,1,55,0,1,0,g_config.landing.exit_landing_ground_not_smooth_enable
474,8,4,37,0.5,4,2,g_config.landing.exit_landing_height
475,0,1,37,0,1,1,g_config.landing.exit_landing_enable
476,0,1,36,0,1,1,g_config.landing.adv_landing_enable
477,0,1,46,0,1,1,g_config.landing.smart_landing_by_1860_enable
478,0,1,47,0,1,1,g_config.landing.multi_low_limit_height_enable
479,0,1,51,0,1,0,g_config.landing.ctrl_gimbal_pitch_to_horiz_enable
480,8,4,37,0.01,1,0.6,g_config.soar_config.soar_scale_down
481,8,4,44,0.1,10,1,g_config.soar_config.vert_vel_err_threshold
482,8,4,42,0.5,10,2,g_config.soar_config.soar_timer_threshold
483,8,4,40,0.1,1,0.6,g_config.soar_config.soar_rc_scale_down
484,0,1,39,0,1,0,g_config.mr_ctrl.soar_detection_enable
485,8,4,37,0,80,5,g_config.soar_config.soar_delta_lift
486,5,2,16,20,500,65,basic_gain_roll
487,5,2,17,20,500,80,basic_gain_pitch
488,5,2,15,20,500,35,basic_gain_yaw
489,5,2,20,20,500,60,basic_gain_vertical
490,5,2,20,20,500,100,basic_gain_roll_usr
491,5,2,21,20,500,100,basic_gain_pitch_usr
492,5,2,19,20,500,100,basic_gain_yaw_usr
493,5,2,24,20,500,100,basic_gain_vertical_usr
494,5,2,10,50,200,120,atti_gain
495,8,4,29,0.01,150,8,g_config.mr_ctrl.atti_tilt_k
496,8,4,35,0.01,150,3,g_config.mr_ctrl.atti_tilt_lead_fc
497,8,4,37,0.01,150,1.5,g_config.mr_ctrl.atti_tilt_lead_gain
498,5,2,36,10,400,100,g_config.mr_ctrl.atti_tors_gain_adj
499,8,4,29,0.01,150,7,g_config.mr_ctrl.atti_tors_k
500,8,4,35,0.01,150,6,g_config.mr_ctrl.atti_tors_lead_fc
501,8,4,37,0.01,150,2,g_config.mr_ctrl.atti_tors_lead_gain
502,5,2,39,10,400,100,g_config.mr_ctrl.ang_vel_tilt_gain_adj
503,8,4,32,0.01,150,19,g_config.mr_ctrl.ang_vel_tilt_k
504,8,4,38,0.01,150,0.6,g_config.mr_ctrl.ang_vel_tilt_pi_freq
505,8,4,38,0.01,150,2.5,g_config.mr_ctrl.ang_vel_tilt_lead_fc
506,8,4,35,0.1,2,1,g_config.mr_ctrl.plant_gain_adjust
507,0,1,42,0,1,1,g_config.mr_ctrl.plant_gain_adjust_enable
508,5,2,16,30,150,100,power_bandwidth
509,8,4,40,0.01,150,15,g_config.mr_ctrl.ang_vel_tilt_lead_gain
510,5,2,39,10,400,100,g_config.mr_ctrl.ang_vel_tors_gain_adj
511,8,4,32,0.01,150,19,g_config.mr_ctrl.ang_vel_tors_k
512,8,4,38,0.01,150,0.06,g_config.mr_ctrl.ang_vel_tors_pi_freq
513,8,4,37,0.01,150,1.3,g_config.mr_ctrl.ang_vel_tors_lag_fc
514,8,4,39,0.01,150,1.6,g_config.mr_ctrl.ang_vel_tors_lag_gain
515,8,4,33,0.01,150,40,g_config.mr_ctrl.ctrl_lowpass_fp
516,8,4,33,0.01,150,75,g_config.mr_ctrl.ctrl_lowpass_fz
517,5,2,34,80,200,100,g_config.mr_ctrl.ctrl_lowpass_adj
518,5,2,15,20,150,100,horiz_pos_gain
519,8,4,35,0.1,150,9,g_config.mr_ctrl.horiz_pos_lead_fc
520,8,4,37,0.1,150,1.2,g_config.mr_ctrl.horiz_pos_lead_gain
521,8,4,29,0,500,0.63,g_config.mr_ctrl.horiz_pos_k
522,5,2,15,20,150,110,horiz_vel_gain
523,8,4,29,0,500,2.7,g_config.mr_ctrl.horiz_vel_k
524,8,4,35,0,500,0.025,g_config.mr_ctrl.horiz_vel_pi_freq
525,8,4,35,0.1,150,1.5,g_config.mr_ctrl.horiz_vel_lead_fc
526,8,4,37,0.1,150,1.5,g_config.mr_ctrl.horiz_vel_lead_gain
527,5,2,35,0,500,120,g_config.mr_ctrl.vert_pos_gain_adj
528,8,4,28,0,500,0.5,g_config.mr_ctrl.vert_pos_k
529,5,2,14,0,500,120,vert_vel_gain
530,8,4,28,0,500,5,g_config.mr_ctrl.vert_vel_k
531,8,4,34,0,500,1.5,g_config.mr_ctrl.vert_vel_lead_fc
532,8,4,36,0,500,10,g_config.mr_ctrl.vert_vel_lead_gain
533,8,4,28,0,500,3,g_config.mr_ctrl.vert_acc_k
534,8,4,34,0,500,1.5,g_config.mr_ctrl.vert_acc_pi_freq
535,8,4,33,0.1,150,4,g_config.mr_ctrl.vert_acc_lag_fc
536,8,4,35,0.1,150,3,g_config.mr_ctrl.vert_acc_lag_gain
537,5,2,40,25,100,80,g_config.mr_ctrl.vert_acc_i_upper_limit
538,5,2,40,0,100,0,g_config.mr_ctrl.vert_acc_i_lower_limit
539,5,2,35,1,10000,25,g_config.mr_ctrl.horiz_vel_i_limit
540,5,2,38,1,10000,5000,g_config.mr_ctrl.ang_vel_tilt_i_limit
541,5,2,38,1,10000,1500,g_config.mr_ctrl.ang_vel_tors_i_limit
542,5,2,40,1,50,3,g_config.mr_ctrl.horiz_pos_output_limit
543,5,2,40,0,50,30,g_config.mr_ctrl.horiz_vel_output_limit
544,5,2,46,10,1000,300,g_config.mr_ctrl.horiz_atti_tilt_output_limit
545,5,2,46,10,500,150,g_config.mr_ctrl.horiz_atti_tors_output_limit
546,1,2,46,10,60000,30000,g_config.mr_ctrl.horiz_tilt_rate_output_limit
547,1,2,46,10,40000,20000,g_config.mr_ctrl.horiz_tors_rate_output_limit
548,5,2,45,-10,0,-3,g_config.mr_ctrl.vert_pos_output_lower_limit
549,5,2,45,0,10,3,g_config.mr_ctrl.vert_pos_output_upper_limit
550,5,2,45,-20,0,-8,g_config.mr_ctrl.vert_vel_output_lower_limit
551,5,2,45,0,20,8,g_config.mr_ctrl.vert_vel_output_upper_limit
552,5,2,45,0,10,0,g_config.mr_ctrl.vert_acc_output_lower_limit
553,5,2,45,50,100,100,g_config.mr_ctrl.vert_acc_output_upper_limit
554,5,2,31,0,1000,300,g_config.mr_ctrl.ccpm_tilt_max
555,5,2,31,0,50,30,g_config.mr_ctrl.ccpm_tors_max
556,5,2,31,0,20,0,g_config.mr_ctrl.ccpm_lift_min
557,5,2,31,0,100,85,g_config.mr_ctrl.ccpm_lift_max
558,5,2,38,1,40,10,g_config.mr_ctrl.ccpm_tilt_limit_tors
559,5,2,38,1,40,5,g_config.mr_ctrl.ccpm_lift_limit_tors
560,5,2,36,-40,-5,-15,g_config.mr_ctrl.ccpm_lower_sat_min
561,8,4,31,-1,1,0.02,g_config.mr_ctrl.ccpm_lag_time
562,8,4,39,-1,1,0.04,g_config.mr_ctrl.ccpm_yaw_to_roll_gain
563,8,4,40,-1,1,0.01,g_config.mr_ctrl.ccpm_yaw_to_pitch_gain
564,0,1,38,0,1,1,g_config.mr_ctrl.ccpm_couping_comp_en
565,5,2,39,30,100,60,g_config.mr_ctrl.remap_upper_bound_min
566,0,1,31,0,1,0,g_config.mr_ctrl.prop_cover_en
567,1,2,33,100,250,210,g_config.mr_ctrl.prop_cover_gain
568,1,2,37,100,300,210,g_config.mr_ctrl.prop_cover_gain_yaw
569,1,2,42,100,300,165,g_config.mr_ctrl.prop_cover_gain_vertical
570,0,1,45,0,1,1,g_config.mr_ctrl.prop_cover_detection_enable
571,8,4,35,0,1,0.205,g_config.mr_ctrl.mass_offset_scale
572,0,1,26,1,7,5,g_config.mr_ctrl.lp_order
573,0,1,34,0,4,3,g_config.mr_craft.mass_offset_dir
574,8,4,40,0.05,10,0.3,g_config.control.horiz_vel_comp_fltr_fc
575,8,4,39,0.05,10,0.3,g_config.control.vert_vel_comp_fltr_fc
576,8,4,39,10,150,148,g_config.control.navi_data_gyro_lag_fp
577,8,4,39,10,150,149,g_config.control.navi_data_gyro_lag_fz
578,8,4,40,10,150,149,g_config.control.navi_data_gyro_lead_fp
579,8,4,40,10,150,150,g_config.control.navi_data_gyro_lead_fz
580,0,1,40,0,1,0,g_config.control.navi_data_gyro_comp_en
581,5,2,29,1,15,4,g_config.control.ctrl_acc_fc
582,0,1,42,0,1,0,g_config.control.vol_dyn_ctrl_cfg.func_en
583,8,4,42,0,100,25,g_config.control.vol_dyn_ctrl_cfg.max_vol
584,8,4,42,0,100,22,g_config.control.vol_dyn_ctrl_cfg.min_vol
585,0,1,34,0,1,0,g_config.control.gear_dyn_gain_en
586,5,2,50,10,60,55,g_config.control.horiz_tilt_emergency_brake_limit
587,5,2,33,10,90,80,g_config.control.dyn_safe_thrust
588,5,2,30,5,45,15,g_config.control.dyn_tilt_min
589,5,2,39,2,20,5,g_config.control.land_thrust_threshold
590,5,2,43,1,150,30,g_config.control.land_ref_height_threshold
591,5,2,34,10,60,16,g_config.control.avoid_atti_range
592,1,2,33,10,35,25,g_config.control.rc_filter_ratio
593,1,2,20,20,100,100,tilt_sensitive_gain
594,1,2,19,20,100,80,yaw_sensitive_gain
595,1,2,41,20,100,100,g_config.control.rc_throttle_sensitivity
596,1,2,37,20,100,60,g_config.control.wind_anti_intensity
597,1,2,21,10,200,130,brake_sensitive_gain
598,8,4,26,0,2,0.8,emergency_brake_sensitive
599,8,4,41,0.01,10,0.1,g_config.control.horiz_stb_cmd_fltr_freq
600,1,2,46,10,200,80,g_config.control.prop_cover_brake_sensitivity
601,1,2,48,20,100,20,g_config.control.prop_cover_rc_tilt_sensitivity
602,1,2,47,20,100,40,g_config.control.prop_cover_rc_yaw_sensitivity
603,8,4,33,0.1,10,0.4,g_config.control.vel_smooth_time
604,8,4,39,0.05,0.5,0.2,g_config.control.vel_braking_threshold
605,8,4,42,1,1.7,1.5,g_config.control.max_emergency_brake_gain
606,0,1,46,0,1,0,g_config.control.low_vel_enhance_brake_enable
607,5,2,32,10,30,15,g_config.control.atti_bat_limit
608,5,2,42,30,150,60,g_config.control.torsion_w_rate_bat_limit
609,5,2,39,1,5,2,g_config.control.vert_vel_up_bat_limit
610,5,2,41,1,5,2,g_config.control.vert_vel_down_bat_limit
611,5,2,42,10,60,20,g_config.control.power_sat_tilt_threshold
612,8,4,50,0.1,1,1,g_config.flying_limit.sport_break_atti_limit_gain
613,0,1,36,0,17,0,g_config.sweep_test.sweep_test_flag
614,0,1,39,0,1,1,g_config.sweep_test.sweep_inj_A_enable
615,0,1,39,0,1,0,g_config.sweep_test.sweep_inj_B_enable
616,8,4,36,0,500,120,g_config.sweep_test.sweep_total_t_A
617,8,4,36,0,500,120,g_config.sweep_test.sweep_total_t_B
618,8,4,36,0,200,0.1,g_config.sweep_test.sweep_start_f_A
619,8,4,36,0,200,0.1,g_config.sweep_test.sweep_start_f_B
620,8,4,35,0,200,30,g_config.sweep_test.sweep_stop_f_A
621,8,4,35,0,200,30,g_config.sweep_test.sweep_stop_f_B
622,8,4,32,0.01,30,0.2,g_config.sweep_test.sweep_amp_A
623,8,4,32,0.01,30,0.2,g_config.sweep_test.sweep_amp_B
624,0,1,38,0,5,0,g_config.control.vert_vel_down_adding
625,8,4,38,-500,500,0,g_config.pitot_config.diff_press_base
626,0,1,15,0,2,2,rc_lost_action
627,0,1,39,1,120,3,g_config.fail_safe.rc_lost_action_time
628,0,1,30,0,1,1,g_config.go_home.go_home_mode
629,0,1,41,0,1,0,g_config.go_home.go_home_when_running_gs
630,0,1,30,0,1,1,g_config.go_home.avoid_enable
631,0,1,35,0,1,0,g_config.go_home.adv_gohome_enable
632,8,4,33,1,15,10,g_config.go_home.gohome_idle_vel
633,0,1,38,0,1,1,g_config.go_home.close_go_home_enable
634,0,1,44,0,1,0,g_config.go_home.wm100_close_go_home_enable
635,1,2,38,5,100,10,g_config.go_home.close_go_home_height
636,0,1,35,0,1,0,g_config.go_home.gohome_rtk_enable
637,0,1,39,0,1,0,g_config.go_home.vision_go_home_enable
638,0,1,61,0,1,0,g_config.flying_limit.only_auto_landing_avoid_ground_enabled
639,0,1,54,0,1,0,g_config.flying_limit.without_avoid_ground_by_app_req
640,0,1,48,0,1,1,g_config.flying_limit.sport_avoid_ground_enable
641,0,1,42,0,1,0,g_config.actuator.cfg[ACTUATOR_1].reverse
642,1,2,42,940,2080,1120,g_config.actuator.cfg[ACTUATOR_1].pwm_min
643,1,2,42,940,2080,1920,g_config.actuator.cfg[ACTUATOR_1].pwm_max
644,1,2,43,940,2080,940,g_config.actuator.cfg[ACTUATOR_1].pwm_stop
645,1,2,43,0,10000,0,g_config.actuator.cfg[ACTUATOR_1].zero_pos
646,5,2,50,-10000,10000,0,g_config.actuator.cfg[ACTUATOR_1].work_stroke_min
647,5,2,50,-10000,10000,10000,g_config.actuator.cfg[ACTUATOR_1].work_stroke_max
648,0,1,42,0,1,0,g_config.actuator.cfg[ACTUATOR_2].reverse
649,1,2,42,940,2080,1120,g_config.actuator.cfg[ACTUATOR_2].pwm_min
650,1,2,42,940,2080,1920,g_config.actuator.cfg[ACTUATOR_2].pwm_max
651,1,2,43,940,2080,940,g_config.actuator.cfg[ACTUATOR_2].pwm_stop
652,1,2,43,0,10000,0,g_config.actuator.cfg[ACTUATOR_2].zero_pos
653,5,2,50,-10000,10000,0,g_config.actuator.cfg[ACTUATOR_2].work_stroke_min
654,5,2,50,-10000,10000,10000,g_config.actuator.cfg[ACTUATOR_2].work_stroke_max
655,0,1,42,0,1,0,g_config.actuator.cfg[ACTUATOR_3].reverse
656,1,2,42,940,2080,1120,g_config.actuator.cfg[ACTUATOR_3].pwm_min
657,1,2,42,940,2080,1920,g_config.actuator.cfg[ACTUATOR_3].pwm_max
658,1,2,43,940,2080,940,g_config.actuator.cfg[ACTUATOR_3].pwm_stop
659,1,2,43,0,10000,0,g_config.actuator.cfg[ACTUATOR_3].zero_pos
660,5,2,50,-10000,10000,0,g_config.actuator.cfg[ACTUATOR_3].work_stroke_min
661,5,2,50,-10000,10000,10000,g_config.actuator.cfg[ACTUATOR_3].work_stroke_max
662,0,1,42,0,1,0,g_config.actuator.cfg[ACTUATOR_4].reverse
663,1,2,42,940,2080,1120,g_config.actuator.cfg[ACTUATOR_4].pwm_min
664,1,2,42,940,2080,1920,g_config.actuator.cfg[ACTUATOR_4].pwm_max
665,1,2,43,940,2080,940,g_config.actuator.cfg[ACTUATOR_4].pwm_stop
666,1,2,43,0,10000,0,g_config.actuator.cfg[ACTUATOR_4].zero_pos
667,5,2,50,-10000,10000,0,g_config.actuator.cfg[ACTUATOR_4].work_stroke_min
668,5,2,50,-10000,10000,10000,g_config.actuator.cfg[ACTUATOR_4].work_stroke_max
669,0,1,42,0,1,0,g_config.actuator.cfg[ACTUATOR_5].reverse
670,1,2,42,100,2080,1120,g_config.actuator.cfg[ACTUATOR_5].pwm_min
671,1,2,42,100,2080,1920,g_config.actuator.cfg[ACTUATOR_5].pwm_max
672,1,2,43,100,2080,940,g_config.actuator.cfg[ACTUATOR_5].pwm_stop
673,1,2,43,0,10000,0,g_config.actuator.cfg[ACTUATOR_5].zero_pos
674,5,2,50,-10000,10000,0,g_config.actuator.cfg[ACTUATOR_5].work_stroke_min
675,5,2,50,-10000,10000,10000,g_config.actuator.cfg[ACTUATOR_5].work_stroke_max
676,0,1,42,0,1,0,g_config.actuator.cfg[ACTUATOR_6].reverse
677,1,2,42,100,2080,1120,g_config.actuator.cfg[ACTUATOR_6].pwm_min
678,1,2,42,100,2080,1920,g_config.actuator.cfg[ACTUATOR_6].pwm_max
679,1,2,43,100,2080,940,g_config.actuator.cfg[ACTUATOR_6].pwm_stop
680,1,2,43,0,10000,0,g_config.actuator.cfg[ACTUATOR_6].zero_pos
681,5,2,50,-10000,10000,0,g_config.actuator.cfg[ACTUATOR_6].work_stroke_min
682,5,2,50,-10000,10000,10000,g_config.actuator.cfg[ACTUATOR_6].work_stroke_max
683,0,1,42,0,1,0,g_config.actuator.cfg[ACTUATOR_7].reverse
684,1,2,42,100,2080,1120,g_config.actuator.cfg[ACTUATOR_7].pwm_min
685,1,2,42,100,2080,1920,g_config.actuator.cfg[ACTUATOR_7].pwm_max
686,1,2,43,100,2080,940,g_config.actuator.cfg[ACTUATOR_7].pwm_stop
687,1,2,43,0,10000,0,g_config.actuator.cfg[ACTUATOR_7].zero_pos
688,5,2,50,-10000,10000,0,g_config.actuator.cfg[ACTUATOR_7].work_stroke_min
689,5,2,50,-10000,10000,10000,g_config.actuator.cfg[ACTUATOR_7].work_stroke_max
690,0,1,42,0,1,0,g_config.actuator.cfg[ACTUATOR_8].reverse
691,1,2,42,100,2080,1120,g_config.actuator.cfg[ACTUATOR_8].pwm_min
692,1,2,42,100,2080,1920,g_config.actuator.cfg[ACTUATOR_8].pwm_max
693,1,2,43,100,2080,940,g_config.actuator.cfg[ACTUATOR_8].pwm_stop
694,1,2,43,0,10000,0,g_config.actuator.cfg[ACTUATOR_8].zero_pos
695,5,2,50,-10000,10000,0,g_config.actuator.cfg[ACTUATOR_8].work_stroke_min
696,5,2,50,-10000,10000,10000,g_config.actuator.cfg[ACTUATOR_8].work_stroke_max
697,0,1,37,0,8,8,g_config.actuator.user_test.actuator
698,1,2,39,0,10000,500,g_config.actuator.user_test.std_output
699,1,2,34,0,2000,20,g_config.actuator.user_test.timer
700,0,1,45,0,1,0,g_config.actuator.user_test.esc_factory_test
701,0,1,45,0,1,0,g_config.mode_novice_cfg.novice_func_enabled
702,0,1,49,0,1,1,g_config.mode_novice_cfg.low_radius_limit_enable
703,8,4,36,1,100,30,g_config.mode_novice_cfg.max_height
704,8,4,36,5,100,30,g_config.mode_novice_cfg.max_radius
705,0,1,48,0,1,0,g_config.mode_tripod_en_cfg.tripod_func_enabled
706,8,4,43,0,5,0.5,g_config.mode_tripod_en_cfg.avoid_safe_dis
707,0,1,52,0,1,1,g_config.mode_tripod_en_cfg.tripod_dyn_scale_enable
708,0,1,47,0,1,0,g_config.mode_tripod_en_cfg.tripod_atti_enable
709,1,2,19,10,150,10,CM_brake_sensitive
710,0,1,44,0,1,1,g_config.mode_wifi_rc_cfg.wifi_func_enabled
711,0,1,46,0,30,20,g_config.mode_wifi_rc_cfg.rc_lost_action_time
712,8,4,35,0.01,1,0.52,g_config.mode_wifi_rc_cfg.rc_scale
713,8,4,38,1,10,2,g_config.mode_wifi_rc_cfg.vert_vel_up
714,8,4,40,-10,-1,-1,g_config.mode_wifi_rc_cfg.vert_vel_down
715,8,4,42,1,15,4,g_config.mode_wifi_rc_cfg.gohome_idle_vel
716,8,4,34,0.1,1,0.7,g_config.mode_gentle_cfg.rc_scale
717,8,4,41,10,60,20,g_config.mode_gentle_cfg.tilt_atti_range
718,8,4,41,100,500,150,g_config.mode_gentle_cfg.tilt_gyro_range
719,8,4,41,50,300,90,g_config.mode_gentle_cfg.tors_gyro_range
720,8,4,37,1,10,3,g_config.mode_gentle_cfg.vert_vel_up
721,8,4,39,-10,-1,-2,g_config.mode_gentle_cfg.vert_vel_down
722,8,4,37,1,10,4,g_config.mode_gentle_cfg.vert_acc_up
723,8,4,39,-10,-1,-4,g_config.mode_gentle_cfg.vert_acc_down
724,8,4,44,0.1,0.9,0.2,g_config.mode_gentle_cfg.tilt_exp_mid_point
725,8,4,44,0.1,0.9,0.2,g_config.mode_gentle_cfg.tors_exp_mid_point
726,8,4,44,0.1,0.9,0.2,g_config.mode_gentle_cfg.lift_exp_mid_point
727,8,4,34,0.2,1,0.9,g_config.mode_normal_cfg.rc_scale
728,8,4,41,10,60,25,g_config.mode_normal_cfg.tilt_atti_range
729,8,4,41,100,500,300,g_config.mode_normal_cfg.tilt_gyro_range
730,8,4,41,1,250,100,g_config.mode_normal_cfg.tors_gyro_range
731,8,4,37,1,10,4,g_config.mode_normal_cfg.vert_vel_up
732,8,4,39,-10,-1,-3,g_config.mode_normal_cfg.vert_vel_down
733,8,4,37,1,10,6,g_config.mode_normal_cfg.vert_acc_up
734,8,4,39,-10,-1,-5,g_config.mode_normal_cfg.vert_acc_down
735,8,4,44,0.1,0.9,0.25,g_config.mode_normal_cfg.tilt_exp_mid_point
736,8,4,44,0.1,0.9,0.25,g_config.mode_normal_cfg.tors_exp_mid_point
737,8,4,44,0.1,0.9,0.25,g_config.mode_normal_cfg.lift_exp_mid_point
738,8,4,33,0.2,1,0.9,g_config.mode_sport_cfg.rc_scale
739,8,4,40,10,60,35,g_config.mode_sport_cfg.tilt_atti_range
740,8,4,40,100,800,200,g_config.mode_sport_cfg.tilt_gyro_range
741,8,4,40,1,300,200,g_config.mode_sport_cfg.tors_gyro_range
742,8,4,36,1,10,5,g_config.mode_sport_cfg.vert_vel_up
743,8,4,38,-10,-1,-3,g_config.mode_sport_cfg.vert_vel_down
744,8,4,36,1,10,8,g_config.mode_sport_cfg.vert_acc_up
745,8,4,38,-10,-1,-8,g_config.mode_sport_cfg.vert_acc_down
746,8,4,43,0.1,0.9,0.35,g_config.mode_sport_cfg.tilt_exp_mid_point
747,8,4,43,0.1,0.9,0.35,g_config.mode_sport_cfg.tors_exp_mid_point
748,8,4,43,0.1,0.9,0.25,g_config.mode_sport_cfg.lift_exp_mid_point
749,8,4,33,0.2,1,0.7,g_config.prop_cover_cfg.rc_scale
750,8,4,40,10,60,20,g_config.prop_cover_cfg.tilt_atti_range
751,8,4,40,100,500,150,g_config.prop_cover_cfg.tilt_gyro_range
752,8,4,40,50,250,90,g_config.prop_cover_cfg.tors_gyro_range
753,8,4,36,1,10,3,g_config.prop_cover_cfg.vert_vel_up
754,8,4,38,-10,-1,-2,g_config.prop_cover_cfg.vert_vel_down
755,8,4,36,1,10,6,g_config.prop_cover_cfg.vert_acc_up
756,8,4,38,-10,-1,-5,g_config.prop_cover_cfg.vert_acc_down
757,8,4,43,0.1,0.9,0.2,g_config.prop_cover_cfg.tilt_exp_mid_point
758,8,4,43,0.1,0.9,0.2,g_config.prop_cover_cfg.tors_exp_mid_point
759,8,4,43,0.1,0.9,0.2,g_config.prop_cover_cfg.lift_exp_mid_point
760,8,4,14,1,250,5,CM_tors_range
761,8,4,37,0.2,1,0.9,g_config.mode_cinematic_cfg.rc_scale
762,8,4,44,10,60,25,g_config.mode_cinematic_cfg.tilt_atti_range
763,8,4,44,100,500,300,g_config.mode_cinematic_cfg.tilt_gyro_range
764,8,4,40,1,10,4,g_config.mode_cinematic_cfg.vert_vel_up
765,8,4,42,-10,-1,-3,g_config.mode_cinematic_cfg.vert_vel_down
766,8,4,40,1,10,6,g_config.mode_cinematic_cfg.vert_acc_up
767,8,4,42,-10,-1,-5,g_config.mode_cinematic_cfg.vert_acc_down
768,8,4,47,0.1,0.9,0.25,g_config.mode_cinematic_cfg.tilt_exp_mid_point
769,8,4,47,0.1,0.9,0.25,g_config.mode_cinematic_cfg.tors_exp_mid_point
770,8,4,47,0.1,0.9,0.25,g_config.mode_cinematic_cfg.lift_exp_mid_point
771,8,4,34,0.05,1,0.28,g_config.mode_tripod_cfg.rc_scale
772,8,4,41,10,60,25,g_config.mode_tripod_cfg.tilt_atti_range
773,8,4,41,100,800,200,g_config.mode_tripod_cfg.tilt_gyro_range
774,8,4,41,1,90,30,g_config.mode_tripod_cfg.tors_gyro_range
775,8,4,37,0.5,10,1,g_config.mode_tripod_cfg.vert_vel_up
776,8,4,39,-10,-0.5,-1,g_config.mode_tripod_cfg.vert_vel_down
777,8,4,37,1,10,4,g_config.mode_tripod_cfg.vert_acc_up
778,8,4,39,-10,-1,-4,g_config.mode_tripod_cfg.vert_acc_down
779,8,4,44,0.1,0.9,0.25,g_config.mode_tripod_cfg.tilt_exp_mid_point
780,8,4,44,0.1,0.9,0.25,g_config.mode_tripod_cfg.tors_exp_mid_point
781,8,4,44,0.1,0.9,0.25,g_config.mode_tripod_cfg.lift_exp_mid_point
782,8,4,41,100,800,150,g_config.mode_manual_cfg.tilt_gyro_range
783,8,4,41,1,500,150,g_config.mode_manual_cfg.tors_gyro_range
784,8,4,44,0.1,0.9,0.5,g_config.mode_manual_cfg.tilt_exp_mid_point
785,8,4,44,0.1,0.9,0.5,g_config.mode_manual_cfg.tors_exp_mid_point
786,8,4,44,0.1,0.9,0.5,g_config.mode_manual_cfg.lift_exp_mid_point
787,0,1,41,0,1,1,g_config.gps_signal_level_cfg.gps_enable
788,0,1,29,0,5,5,g_config.gear_cfg.gear_state
789,0,1,28,0,1,0,g_config.gear_cfg.pack_flag
790,0,1,28,0,2,2,g_config.gear_cfg.pack_type
791,0,1,11,0,1,0,intel_gear
792,0,1,34,0,1,0,g_config.gear_cfg.gear_protect_en
793,0,1,31,0,1,0,g_config.gear_cfg.gear_pack_en
794,0,1,13,0,1,0,hide_gear_en
795,0,1,21,0,1,0,near_ground_reminder
796,0,1,52,0,1,1,g_config.avoid_obstacle_limit_cfg.user_avoid_enable
797,0,1,45,0,32,0,g_config.avoid_obstacle_limit_cfg.avoid_type
